10.03	-23.03781805	-6.52E-03	0.000180611	2.27E-05	1.27	0.0434
10.06	-23.17506129	-6.67E-03	0.000181818	2.28E-05	1.28	0.0434
10.09	-23.31195845	-6.82E-03	0.000182916	2.29E-05	1.28	0.0434
10.12	-23.44827712	-6.97E-03	0.000183903	2.29E-05	1.28	0.0435
10.16	-23.58392074	-7.11E-03	0.000184777	2.30E-05	1.28	0.0435
10.19	-23.71876778	-7.25E-03	0.000185537	2.30E-05	1.28	0.0435
10.22	-23.85274938	-7.67E-03	0.000186181	2.40E-05	1.28	0.0436
10.25	-23.98561464	-7.80E-03	0.000186707	2.39E-05	1.28	0.0436
10.28	-24.11728187	-7.93E-03	0.000187114	2.39E-05	1.28	0.0436
10.31	-24.24763694	-8.05E-03	0.0001874	2.39E-05	1.28	0.0437
10.35	-24.3766213	-8.17E-03	0.000187566	2.38E-05	1.29	0.0437
10.38	-24.50430984	-8.28E-03	0.00018762	2.38E-05	1.29	0.0437
10.41	-24.60571297	-8.34E-03	0.00018633	2.35E-05	1.29	0.0438
10.44	-24.70265094	-8.38E-03	0.000184819	2.33E-05	1.29	0.0438
10.48	-24.79711228	-8.41E-03	0.00018319	2.30E-05	1.29	0.0439
10.51	-24.8888824	-8.44E-03	0.000181444	2.27E-05	1.29	0.0439
10.54	-24.97795665	-8.47E-03	0.000179584	2.24E-05	1.29	0.0439
10.58	-25.06423689	-8.48E-03	0.000177611	2.21E-05	1.29	0.0440
10.61	-25.14773338	-8.49E-03	0.000175528	2.18E-05	1.30	0.0440
10.65	-25.22825381	-8.49E-03	0.000173339	2.14E-05	1.30	0.0440
10.68	-25.30581865	-8.48E-03	0.000171045	2.11E-05	1.30	0.0441
10.72	-25.3803686	-8.47E-03	0.000168651	2.07E-05	1.30	0.0441
10.75	-25.45192202	-8.45E-03	0.000166159	2.04E-05	1.30	0.0441
10.79	-25.52031776	-8.42E-03	0.000163573	2.00E-05	1.30	0.0442
10.82	-25.58561262	-8.38E-03	0.000160898	1.96E-05	1.30	0.0442
10.86	-25.64777428	-8.33E-03	0.000158136	1.92E-05	1.30	0.0443
10.89	-25.70684757	-8.28E-03	0.000155292	1.88E-05	1.31	0.0443
10.93	-25.7627235	-8.22E-03	0.000152371	1.84E-05	1.31	0.0443
10.97	-25.81546562	-8.15E-03	0.000149377	1.80E-05	1.31	0.0444
11.00	-25.86509652	-8.08E-03	0.000146314	1.75E-05	1.31	0.0444
11.04	-25.91169329	-7.99E-03	0.000143187	1.71E-05	1.31	0.0444
11.08	-25.95517656	-7.91E-03	0.000140002	1.67E-05	1.31	0.0445
11.11	-25.99564921	-7.81E-03	0.000136763	1.62E-05	1.31	0.0445
11.15	-26.06125989	-7.76E-03	0.000134477	1.59E-05	1.31	0.0446
11.19	-26.13272688	-7.73E-03	0.00013243	1.56E-05	1.32	0.0446
11.23	-26.20151047	-7.69E-03	0.000130313	1.53E-05	1.32	0.0446
11.26	-26.26759541	-7.64E-03	0.000128129	1.50E-05	1.32	0.0447
11.30	-26.33106036	-7.59E-03	0.000125883	1.47E-05	1.32	0.0447
11.34	-26.39174578	-7.53E-03	0.000123575	1.44E-05	1.32	0.0447
11.38	-26.44975703	-7.46E-03	0.00012121	1.41E-05	1.32	0.0448
11.42	-26.51106788	-7.40E-03	0.000118985	1.38E-05	1.33	0.0448
11.46	-26.58904459	-7.38E-03	0.000117321	1.35E-05	1.33	0.0449
11.50	-26.66661606	-7.35E-03	0.00011566	1.33E-05	1.33	0.0449
11.54	-26.74391414	-7.32E-03	0.000114006	1.30E-05	1.33	0.0449
11.58	-26.82095211	-7.28E-03	0.000112358	1.28E-05	1.33	0.0450
11.62	-26.89785602	-7.25E-03	0.000110718	1.26E-05	1.33	0.0450
11.66	-26.97454161	-7.21E-03	0.000109088	1.24E-05	1.34	0.0451
11.70	-27.05110486	-7.18E-03	0.000107469	1.21E-05	1.34	0.0451
11.75	-27.12760634	-7.14E-03	0.000105862	1.19E-05	1.34	0.0451
11.79	-27.20414263	-7.10E-03	0.000104268	1.17E-05	1.34	0.0452
11.83	-27.28061651	-7.06E-03	0.000102688	1.15E-05	1.34	0.0452
11.87	-27.35714367	-7.02E-03	0.000101122	1.13E-05	1.34	0.0453
11.92	-27.43376089	-6.98E-03	9.95718E-05	1.10E-05	1.35	0.0453
11.96	-27.5105926	-6.93E-03	9.80382E-05	1.08E-05	1.35	0.0454
12.00	-27.58750917	-6.89E-03	9.6521E-05	1.06E-05	1.35	0.0454
12.05	-27.6646251	-6.84E-03	9.50212E-05	1.04E-05	1.35	0.0454
12.09	-27.7419906	-6.80E-03	9.35394E-05	1.02E-05	1.35	0.0455
12.13	-27.81969294	-6.75E-03	9.20757E-05	1.00E-05	1.36	0.0455
12.18	-27.89763865	-6.71E-03	9.0631E-05	9.84E-06	1.36	0.0456
12.22	-27.97591801	-6.66E-03	8.9205E-05	9.65E-06	1.36	0.0456
12.27	-28.05454855	-6.61E-03	8.77978E-05	9.46E-06	1.36	0.0457
12.32	-28.13367262	-6.56E-03	8.64107E-05	9.28E-06	1.36	0.0457
12.36	-28.21313608	-6.52E-03	8.50428E-05	9.10E-06	1.37	0.0458
12.41	-28.29304566	-6.47E-03	8.36942E-05	8.92E-06	1.37	0.0458
12.45	-28.37351091	-6.42E-03	8.23656E-05	8.75E-06	1.37	0.0459
12.50	-28.45439483	-6.37E-03	8.10563E-05	8.57E-06	1.37	0.0459
12.55	-28.53580792	-6.32E-03	7.97668E-05	8.41E-06	1.38	0.0460
12.60	-28.6177422	-6.27E-03	7.84963E-05	8.24E-06	1.38	0.0460
12.65	-28.70034275	-6.22E-03	7.72459E-05	8.08E-06	1.38	0.0461
12.69	-28.78342708	-6.17E-03	7.6014E-05	7.92E-06	1.38	0.0461
12.74	-28.86710997	-6.12E-03	7.48012E-05	7.76E-06	1.38	0.0462
12.79	-28.95139726	-6.07E-03	7.3607E-05	7.61E-06	1.39	0.0462
12.84	-29.03639493	-6.02E-03	7.24315E-05	7.46E-06	1.39	0.0463
12.89	-29.12195438	-5.97E-03	7.12741E-05	7.31E-06	1.39	0.0463
12.94	-29.20815579	-5.92E-03	7.01344E-05	7.16E-06	1.39	0.0464
12.99	-29.29502026	-5.87E-03	6.90122E-05	7.02E-06	1.40	0.0464
13.05	-29.38264312	-5.82E-03	6.79075E-05	6.88E-06	1.40	0.0465
13.10	-29.47086608	-5.77E-03	6.68196E-05	6.74E-06	1.40	0.0465
13.15	-29.55977991	-5.72E-03	6.57483E-05	6.61E-06	1.41	0.0466
13.20	-29.64938443	-5.67E-03	6.4693E-05	6.48E-06	1.41	0.0467
13.26	-29.73977365	-5.62E-03	6.36534E-05	6.35E-06	1.41	0.0467
13.31	-29.83079086	-5.57E-03	6.26292E-05	6.22E-06	1.41	0.0468
13.36	-29.92250248	-5.52E-03	6.16197E-05	6.09E-06	1.42	0.0468
13.42	-30.01494098	-5.47E-03	6.06248E-05	5.97E-06	1.42	0.0469
